model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,0cce992bd945_20260202013518,1,27.265706062316895,7439,2606,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,a081d94905e2_20260202013523,1,44.28056764602661,7439,4005,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,6a61525a9668_20260202013602,1,46.89341974258423,7439,4281,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,839539c3f8ff_20260202013631,1,39.27887535095215,7439,2373,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,9edc9410500e_20260202013615,1,54.80622673034668,7439,4214,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,725eccd4cdf1_20260202013638,1,38.24069333076477,7439,2493,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,7b78306e56f1_20260202013640,1,51.206714153289795,7439,2775,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,6edc7f9b5407_20260202013710,1,43.23038935661316,7439,2504,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,72c2a47195ca_20260202013746,1,46.17600178718567,7439,2292,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,748c06a8789d_20260202013915,1,430.17009139060974,2797,1477,2,4.333333333333333,3.6666666666666665,80.95238095238095,0.8095238095238095,2,False
gpt-oss:120b-cloud,748c06a8789d_20260202013915,2,150.67864894866943,1756,1635,0,5.0,5.0,80.95238095238095,0.8095238095238095,2,False
gpt-oss:120b-cloud,748c06a8789d_20260202013915,3,319.87010955810547,2312,1243,1,4.75,3.0,80.95238095238095,0.8095238095238095,2,False
gpt-oss:120b-cloud,748c06a8789d_20260202013915,4,161.5383324623108,2169,1504,0,4.75,4.75,80.95238095238095,0.8095238095238095,2,False
gpt-oss:120b-cloud,748c06a8789d_20260202013915,5,213.25714921951294,1767,1306,0,4.75,4.75,80.95238095238095,0.8095238095238095,2,False
gpt-oss:120b-cloud,748c06a8789d_20260202013915,6,63.60937452316284,1616,768,0,5.0,5.0,80.95238095238095,0.8095238095238095,2,False
gpt-oss:120b-cloud,7670c64b35a7_20260202013823,1,111.55859088897705,2824,807,1,5.0,3.6666666666666665,71.42857142857143,0.8095238095238095,2,False
gpt-oss:120b-cloud,7670c64b35a7_20260202013823,2,254.3271632194519,2310,1390,1,4.25,3.5,71.42857142857143,0.8095238095238095,2,False
gpt-oss:120b-cloud,7670c64b35a7_20260202013823,3,421.99457335472107,2221,1652,2,4.75,3.0,71.42857142857143,0.8095238095238095,2,False
gpt-oss:120b-cloud,7670c64b35a7_20260202013823,4,381.05364060401917,2670,1162,1,4.25,4.0,71.42857142857143,0.8095238095238095,2,False
gpt-oss:120b-cloud,7670c64b35a7_20260202013823,5,163.77266383171082,1767,1061,0,5.0,5.0,71.42857142857143,0.8095238095238095,2,False
gpt-oss:120b-cloud,7670c64b35a7_20260202013823,6,68.05358552932739,1018,261,0,5.0,5.0,71.42857142857143,0.8095238095238095,2,False
gpt-oss:120b-cloud,02cf701049e1_20260202013807,1,142.57450079917908,2823,895,1,5.0,3.6666666666666665,71.42857142857143,0.7142857142857143,2,False
gpt-oss:120b-cloud,02cf701049e1_20260202013807,2,89.75481271743774,1756,1498,0,4.75,4.75,71.42857142857143,0.7142857142857143,2,False
gpt-oss:120b-cloud,02cf701049e1_20260202013807,3,394.4333062171936,2204,1172,2,2.75,2.0,71.42857142857143,0.7142857142857143,2,False
gpt-oss:120b-cloud,02cf701049e1_20260202013807,4,120.39595222473145,2169,1607,0,5.0,5.0,71.42857142857143,0.7142857142857143,2,False
gpt-oss:120b-cloud,02cf701049e1_20260202013807,5,623.2822523117065,2206,2003,2,4.0,4.0,71.42857142857143,0.7142857142857143,2,False
