model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,0f6152aace31_20260202165855,1,13.16876482963562,2083,2645,0,,,90.47619047619048,0.9047619047619048,0,False
ministral-3:3b-cloud,0f6152aace31_20260202165855,2,11.784079551696777,1340,900,0,,,90.47619047619048,0.9047619047619048,0,False
ministral-3:3b-cloud,0f6152aace31_20260202165855,3,8.582176685333252,1307,501,0,,,90.47619047619048,0.9047619047619048,0,False
ministral-3:3b-cloud,0f6152aace31_20260202165855,4,18.88629651069641,1595,2293,0,,,90.47619047619048,0.9047619047619048,0,False
ministral-3:3b-cloud,0f6152aace31_20260202165855,5,13.319568395614624,1289,1890,0,,,90.47619047619048,0.9047619047619048,0,False
ministral-3:3b-cloud,0f6152aace31_20260202165855,6,13.084654092788696,1053,1920,0,,,90.47619047619048,0.9047619047619048,0,False
ministral-3:3b-cloud,b7011de6d997_20260202165920,1,17.972812175750732,2083,3184,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,b7011de6d997_20260202165920,2,8.013358116149902,1340,633,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,b7011de6d997_20260202165920,3,7.918676853179932,1307,462,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,b7011de6d997_20260202165920,4,14.65773868560791,1595,1900,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,b7011de6d997_20260202165920,5,10.725017070770264,1289,1361,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,b7011de6d997_20260202165920,6,12.454299926757812,1053,948,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,aee59e07bb75_20260202170009,1,10.92810583114624,1394,1124,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,aee59e07bb75_20260202170009,2,14.242956399917603,1340,560,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,aee59e07bb75_20260202170009,3,9.19644808769226,1307,506,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,aee59e07bb75_20260202170009,4,11.505831956863403,1595,2175,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,aee59e07bb75_20260202170009,5,18.702804565429688,940,409,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,aee59e07bb75_20260202170009,6,9.564659357070923,1053,616,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,5e77d2be1d09_20260202170031,1,11.444894075393677,2083,2574,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,5e77d2be1d09_20260202170031,2,3.4646224975585938,1340,558,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,5e77d2be1d09_20260202170031,3,10.626082181930542,1307,383,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,5e77d2be1d09_20260202170031,4,14.952255725860596,1595,1677,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,5e77d2be1d09_20260202170031,5,6.1511054039001465,1289,1220,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,5e77d2be1d09_20260202170031,6,11.243690013885498,1053,821,0,,,76.19047619047619,0.7619047619047619,0,False
ministral-3:3b-cloud,f00bfb525fd3_20260202170115,1,13.585066556930542,7737,2769,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,4240a70f1da8_20260202170151,1,17.514634370803833,7737,3084,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,7dee355681c1_20260202170047,1,25.352660655975342,2083,4829,0,,,66.66666666666666,0.6666666666666666,0,False
ministral-3:3b-cloud,7dee355681c1_20260202170047,2,13.087767601013184,991,403,0,,,66.66666666666666,0.6666666666666666,0,False
ministral-3:3b-cloud,7dee355681c1_20260202170047,3,7.187996864318848,1307,686,0,,,66.66666666666666,0.6666666666666666,0,False
ministral-3:3b-cloud,7dee355681c1_20260202170047,4,19.0010769367218,1595,2299,0,,,66.66666666666666,0.6666666666666666,0,False
