model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,not_found_count,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:20b-cloud,71dc4be3e243_20260203150430,2,22.33200716972351,1321,1221,0,,,28.57142857142857,15,0.3333333333333333,0,False
gpt-oss:20b-cloud,71dc4be3e243_20260203150430,3,26.93189287185669,1361,861,0,,,28.57142857142857,15,0.3333333333333333,0,False
gpt-oss:20b-cloud,71dc4be3e243_20260203150430,4,20.962503910064697,1352,742,0,,,28.57142857142857,15,0.3333333333333333,0,False
gpt-oss:20b-cloud,71dc4be3e243_20260203150430,5,26.266053438186646,1332,894,0,,,28.57142857142857,15,0.3333333333333333,0,False
gpt-oss:20b-cloud,71dc4be3e243_20260203150430,6,22.768845319747925,1207,198,0,,,28.57142857142857,15,0.3333333333333333,0,False
gpt-oss:20b-cloud,3bebc4187625_20260203150459,1,18.46282148361206,1281,749,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,3bebc4187625_20260203150459,2,20.741442918777466,1321,756,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,3bebc4187625_20260203150459,3,26.164793014526367,1361,700,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,3bebc4187625_20260203150459,4,18.213987588882446,1352,284,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,3bebc4187625_20260203150459,5,42.090898513793945,1332,1245,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,3bebc4187625_20260203150459,6,29.485612869262695,1207,133,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,785a5a5f4d41_20260203150510,1,21.21407699584961,1281,1194,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,785a5a5f4d41_20260203150510,2,24.033852338790894,1321,272,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,785a5a5f4d41_20260203150510,3,18.005260705947876,1361,803,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,785a5a5f4d41_20260203150510,4,35.41772818565369,1352,510,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,785a5a5f4d41_20260203150510,5,36.099488735198975,1332,2024,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,785a5a5f4d41_20260203150510,6,31.716367483139038,1207,223,0,,,28.57142857142857,15,0.42857142857142855,0,False
gpt-oss:20b-cloud,f77aff2ecd59_20260203150720,1,90.11421823501587,7669,1754,0,,,85.71428571428571,3,0.8095238095238095,0,True
gpt-oss:20b-cloud,d655e29661b4_20260203150559,1,20.044434785842896,1281,1108,0,,,47.61904761904761,11,0.5238095238095238,0,False
gpt-oss:20b-cloud,d655e29661b4_20260203150559,2,39.95749831199646,1321,790,0,,,47.61904761904761,11,0.5238095238095238,0,False
gpt-oss:20b-cloud,d655e29661b4_20260203150559,3,23.805662870407104,1361,835,0,,,47.61904761904761,11,0.5238095238095238,0,False
gpt-oss:20b-cloud,d655e29661b4_20260203150559,4,30.74263620376587,1352,689,0,,,47.61904761904761,11,0.5238095238095238,0,False
gpt-oss:20b-cloud,d655e29661b4_20260203150559,5,34.257933378219604,1332,1494,0,,,47.61904761904761,11,0.5238095238095238,0,False
gpt-oss:20b-cloud,d655e29661b4_20260203150559,6,27.81487727165222,1207,211,0,,,47.61904761904761,11,0.5238095238095238,0,False
gpt-oss:20b-cloud,c76e109678c0_20260203150610,1,32.71622967720032,1281,708,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,c76e109678c0_20260203150610,2,19.092942714691162,1321,270,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,c76e109678c0_20260203150610,3,30.292576789855957,1361,749,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,c76e109678c0_20260203150610,4,30.113834142684937,1352,609,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,c76e109678c0_20260203150610,5,29.665234804153442,1332,418,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,c76e109678c0_20260203150610,6,30.690018892288208,1207,310,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,d0821798909c_20260203150824,1,54.10082530975342,8001,2693,0,,,76.19047619047619,5,0.7142857142857143,0,True
gpt-oss:20b-cloud,63a6ebdc1fa0_20260203150830,1,62.51571178436279,7995,3712,0,,,80.95238095238095,4,0.7619047619047619,0,True
gpt-oss:20b-cloud,9dd99ee8ee16_20260203150844,1,54.26054048538208,7999,3413,0,,,66.66666666666666,7,0.8095238095238095,0,True
gpt-oss:20b-cloud,88487c6ad216_20260203150637,1,36.09555435180664,1281,1645,0,,,28.57142857142857,15,0.5238095238095238,0,False
gpt-oss:20b-cloud,88487c6ad216_20260203150637,2,32.31607508659363,1321,1014,0,,,28.57142857142857,15,0.5238095238095238,0,False
gpt-oss:20b-cloud,88487c6ad216_20260203150637,3,31.67661738395691,1361,387,0,,,28.57142857142857,15,0.5238095238095238,0,False
gpt-oss:20b-cloud,88487c6ad216_20260203150637,4,41.27529215812683,1352,1355,0,,,28.57142857142857,15,0.5238095238095238,0,False
gpt-oss:20b-cloud,88487c6ad216_20260203150637,5,46.63908267021179,1332,637,0,,,28.57142857142857,15,0.5238095238095238,0,False
gpt-oss:20b-cloud,88487c6ad216_20260203150637,6,54.93986892700195,1207,331,0,,,28.57142857142857,15,0.5238095238095238,0,False
gpt-oss:20b-cloud,7928c40ba602_20260203150930,1,84.33752489089966,7998,4304,0,,,76.19047619047619,5,0.7142857142857143,0,True
gpt-oss:20b-cloud,571d23668271_20260203150705,1,35.625699043273926,1281,660,0,,,19.047619047619047,17,0.5238095238095238,0,False
gpt-oss:20b-cloud,571d23668271_20260203150705,2,30.015308618545532,1321,279,0,,,19.047619047619047,17,0.5238095238095238,0,False
gpt-oss:20b-cloud,571d23668271_20260203150705,3,34.17501139640808,1361,1160,0,,,19.047619047619047,17,0.5238095238095238,0,False
gpt-oss:20b-cloud,571d23668271_20260203150705,4,36.82849192619324,1352,317,0,,,19.047619047619047,17,0.5238095238095238,0,False
gpt-oss:20b-cloud,571d23668271_20260203150705,5,51.48519158363342,1332,338,0,,,19.047619047619047,17,0.5238095238095238,0,False
gpt-oss:20b-cloud,571d23668271_20260203150705,6,43.431601762771606,1207,244,0,,,19.047619047619047,17,0.5238095238095238,0,False
gpt-oss:20b-cloud,42bd02ea7760_20260203150745,1,200.59047675132751,8001,2427,0,,,71.42857142857143,6,0.7619047619047619,0,True
gpt-oss:20b-cloud,8caf8150e237_20260203151027,1,75.45035791397095,8004,3772,0,,,71.42857142857143,6,0.7619047619047619,0,True
gpt-oss:20b-cloud,937c1ec9ffb8_20260203151021,1,88.26519751548767,8001,5016,0,,,90.47619047619048,2,0.7619047619047619,0,True
gpt-oss:20b-cloud,d4ec79f7bafa_20260203151047,1,69.77151918411255,8002,3259,0,,,76.19047619047619,5,0.7142857142857143,0,True
gpt-oss:20b-cloud,02df109aec91_20260203151109,1,84.01151466369629,7998,3557,0,,,85.71428571428571,3,0.8095238095238095,0,True
gpt-oss:20b-cloud,3e80a8d8fa3a_20260203151121,1,108.15531659126282,7995,3563,0,,,80.95238095238095,4,0.7619047619047619,0,True
gpt-oss:20b-cloud,1b732056f0ef_20260203151249,1,88.86743450164795,8003,3775,0,,,90.47619047619048,2,0.7619047619047619,0,True
gpt-oss:20b-cloud,ee7a6770d39d_20260203151254,1,95.94089555740356,7995,3215,0,,,71.42857142857143,6,0.7619047619047619,0,True
gpt-oss:20b-cloud,d178cf2134a6_20260203151134,1,187.8009114265442,7665,2447,0,,,85.71428571428571,3,0.8095238095238095,0,True
gpt-oss:20b-cloud,4739b02338f3_20260203151303,1,122.1337821483612,7998,6700,0,,,85.71428571428571,3,0.8095238095238095,0,True
gpt-oss:20b-cloud,0d0933da6445_20260203151352,1,77.98808884620667,7996,2934,0,,,80.95238095238095,4,0.8571428571428571,0,True
gpt-oss:20b-cloud,f1de7039ee99_20260203151417,1,70.60793328285217,7997,2750,0,,,85.71428571428571,3,0.8095238095238095,0,True
gpt-oss:20b-cloud,57f5e679c816_20260203151410,1,82.05803322792053,8000,3786,0,,,85.71428571428571,3,0.8095238095238095,0,True
gpt-oss:20b-cloud,61a1875b126e_20260203151422,1,79.08779048919678,8001,3019,0,,,71.42857142857143,6,0.7619047619047619,0,True
gpt-oss:20b-cloud,7ff8e2cb1d73_20260203151512,1,86.2917263507843,7999,3512,0,,,71.42857142857143,6,0.7619047619047619,0,True
gpt-oss:20b-cloud,aabb39f76024_20260203151613,1,58.99273371696472,8001,1746,0,,,85.71428571428571,3,0.8095238095238095,0,True
gpt-oss:20b-cloud,abdd8e42834b_20260203151618,1,94.99781918525696,8001,3232,0,,,66.66666666666666,7,0.7142857142857143,0,True
gpt-oss:20b-cloud,183216776d73_20260203151704,1,83.54247617721558,8001,3633,0,,,80.95238095238095,4,0.6666666666666666,0,True
gpt-oss:20b-cloud,e87b6a3e481e_20260203151747,1,75.44434022903442,7997,4057,0,,,90.47619047619048,2,0.7619047619047619,0,True
gpt-oss:20b-cloud,1377cdffdd35_20260203151753,1,89.37995219230652,8003,3582,0,,,80.95238095238095,4,0.8571428571428571,0,True
gpt-oss:20b-cloud,219bc17e5d80_20260203151826,1,589.0804691314697,1600,918,2,4.666666666666667,2.0,38.095238095238095,13,0.5238095238095238,2,False
gpt-oss:20b-cloud,219bc17e5d80_20260203151826,2,432.2588894367218,1321,716,0,5.0,5.0,38.095238095238095,13,0.5238095238095238,2,False
gpt-oss:20b-cloud,219bc17e5d80_20260203151826,3,1140.918228149414,1964,1110,2,4.0,2.0,38.095238095238095,13,0.5238095238095238,2,False
